NO,이수구분,AISW마이크로디그리,교양영역,학수번호,분반,개설학년,교과목명,학점,교수명,강의시간(강의실),수업구분,수업방법,팀티칭 유형
220,인성교양,,,0APR1172,25,1,인간과기독교,2,허대영,"화7,8(강석규교육관(아산) 321)",주간,대면수업,
221,인성교양,,,0APR1172,26,1,인간과기독교,2,윤은석,수1(제1공학관(아산) 431)/수15(사이버강의동 1012),주간,원격(하이브리드),
222,인성교양,,,0APR1172,27,1,인간과기독교,2,김병석,"월1,2(제1공학관(아산) 229)",주간,대면수업,
223,인성교양,,,0APR1174,01,1,벤처와창업가정신,2,진주영,"수3,4(2호관(천안) 102)",주간(천안),대면수업,
224,인성교양,,,0APR1174,02,1,벤처와창업가정신,2,이용규,"화1,2(2호관(천안) 306)",주간(천안),대면수업,
225,인성교양,,,0APR1174,03,1,벤처와창업가정신,2,김준홍,"화1,2(2호관(천안) 410)",주간(천안),대면수업,
226,인성교양,,,0APR1174,04,1,벤처와창업가정신,2,최인우,"수3,4(2호관(천안) 411)",주간(천안),대면수업,
227,인성교양,,,0APR1174,05,1,벤처와창업가정신,2,정재욱,"화3,4(2호관(천안) 501)",주간(천안),대면수업,
228,인성교양,,,0APR1174,06,1,벤처와창업가정신,2,이용규,"화3,4(2호관(천안) 502)",주간(천안),대면수업,
229,인성교양,,,0APR1174,07,1,벤처와창업가정신,2,이용규,"화5,6(2호관(천안) 305)",주간(천안),대면수업,
230,인성교양,,,0APR1174,08,1,벤처와창업가정신,2,정재욱,"화5,6(2호관(천안) 306)",주간(천안),대면수업,
231,인성교양,,,0APR1174,09,1,벤처와창업가정신,2,정재욱,"화1,2(2호관(천안) 411)",주간(천안),대면수업,
232,인성교양,,,0APR1174,10,1,벤처와창업가정신,2,박상희,"화5,6(2호관(천안) 501)",주간(천안),대면수업,
233,인성교양,,,0APR1174,11,1,벤처와창업가정신,2,김준홍,"화5,6(2호관(천안) 502)",주간(천안),대면수업,
234,인성교양,,,0APR1174,12,1,벤처와창업가정신,2,최인우,"수1,2(2호관(천안) 301)",주간(천안),대면수업,
235,인성교양,,,0APR1174,13,1,벤처와창업가정신,2,진주영,"수1,2(1호관(천안) 211)",주간(천안),대면수업,
236,인성교양,,,0APR1174,14,1,벤처와창업가정신,2,진주영,"화1,2(제1공학관(아산) 227)",주간,대면수업,
237,인성교양,,,0APR1174,15,1,벤처와창업가정신,2,최인우,"화1,2(제1공학관(아산) 228)",주간,대면수업,
238,인성교양,,,0APR1174,16,1,벤처와창업가정신,2,정재욱,"수3,4(제1공학관(아산) 333)",주간,대면수업,
239,인성교양,,,0APR1174,17,1,벤처와창업가정신,2,지원현,"수3,4(제1공학관(아산) 334)",주간,대면수업,
240,인성교양,,,0APR1174,18,1,벤처와창업가정신,2,하태관,"월7,8(강석규교육관(아산) 213)",주간,대면수업,
241,인성교양,,,0APR1174,19,1,벤처와창업가정신,2,허두회,"월7,8(제1공학관(아산) 228)",주간,대면수업,
242,인성교양,,,0APR1174,20,1,벤처와창업가정신,2,김문준,"월3,4(강석규교육관(아산) 412)",주간,대면수업,
243,인성교양,,,0APR1174,21,1,벤처와창업가정신,2,허두회,"월3,4(강석규교육관(아산) 327)",주간,대면수업,
244,인성교양,,,0APR1174,22,1,벤처와창업가정신,2,박상희,"수3,4(제1공학관(아산) 430)",주간,대면수업,
245,인성교양,,,0APR1174,23,1,벤처와창업가정신,2,김준홍,"수3,4(제1공학관(아산) 504)",주간,대면수업,
246,인성교양,,,0APR1174,24,1,벤처와창업가정신,2,하태관,"월5,6(제1공학관(아산) 431)",주간,대면수업,
247,인성교양,,,0APR1174,25,1,벤처와창업가정신,2,김문준,"목5,6(제1공학관(아산) 227)",주간,대면수업,
248,인성교양,,,0APR1174,26,1,벤처와창업가정신,2,한대희,"목5,6(강석규교육관(아산) 319)",주간,대면수업,
249,인성교양,,,0APR1174,27,1,벤처와창업가정신,2,김문준,"목3,4(강석규교육관(아산) 321)",주간,대면수업,
250,인성교양,,,0APR1174,28,1,벤처와창업가정신,2,한대희,"목7,8(강석규교육관(아산) 213)",주간,대면수업,
251,인성교양,,,0APR1174,29,1,벤처와창업가정신,2,김문준,"목7,8(제1공학관(아산) 227)",주간,대면수업,
252,인성교양,,,0APR1174,30,1,벤처와창업가정신,2,허두회,"월5,6(제1공학관(아산) 432)",주간,대면수업,
253,인성교양,,,0APR1174,31,1,벤처와창업가정신,2,박상희,"수5,6(제1공학관(아산) 430)",주간,대면수업,
254,인성교양,,,0APR1174,32,1,벤처와창업가정신,2,김준홍,"수5,6(강석규교육관(아산) 213)",주간,대면수업,
255,인성교양,,,0APR1174,33,1,벤처와창업가정신,2,지원현,"수5,6(제1공학관(아산) 432)",주간,대면수업,
256,인성교양,,,0APR1174,34,1,벤처와창업가정신,2,박상희,"화3,4(3호관(천안) 104)",주간(천안),대면수업,
257,인성교양,,,0APR1174,35,1,벤처와창업가정신,2,김준홍,"화3,4(2호관(천안) 504)",주간(천안),대면수업,
258,인성교양,,,0APR1174,36,1,벤처와창업가정신,2,진주영,"화3,4(제1공학관(아산) 226)",주간,대면수업,
259,인성교양,,,0APR1175,02,2,벤처와리더십,2,전영미,"월3,4(2호관(천안) 101)",주간(천안),대면수업,
260,인성교양,,,0APR1175,03,2,벤처와리더십,2,채완기,"월3,4(2호관(천안) 102)",주간(천안),대면수업,
261,인성교양,,,0APR1175,04,2,벤처와리더십,2,채완기,"월5,6(2호관(천안) 301)",주간(천안),대면수업,
262,인성교양,,,0APR1175,05,2,벤처와리더십,2,전영미,"월5,6(2호관(천안) 306)",주간(천안),대면수업,
263,인성교양,,,0APR1175,06,2,벤처와리더십,2,채완기,"화3,4(자연과학관(아산) 305)",주간,대면수업,
264,인성교양,,,0APR1175,07,2,벤처와리더십,2,한대희,"화3,4(제1공학관(아산) 504)",주간,대면수업,
265,인성교양,,,0APR1175,08,2,벤처와리더십,2,채완기,"화7,8(강석규교육관(아산) 213)",주간,대면수업,
266,인성교양,,,0APR1175,09,2,벤처와리더십,2,한대희,"화7,8(강석규교육관(아산) 214)",주간,대면수업,
267,인성교양,,,0APR1175,10,2,벤처와리더십,2,채완기,"화1,2(자연과학관(아산) 305)",주간,대면수업,
268,인성교양,,,0APR1175,11,2,벤처와리더십,2,전영미,"수5,6(제1공학관(아산) 228)",주간,대면수업,
269,인성교양,,,0APR1175,12,2,벤처와리더십,2,전영미,"화5,6(강석규교육관(아산) 213)",주간,대면수업,
270,인성교양,,,0APR1175,50,1,벤처와리더십,2,한대희,"화1,2(제1공학관(아산) 432)",주간,대면수업,
271,인성교양,,,0APR1185,01,1,세계와기독교,2,이영미,"수5,6(2호관(천안) 306)",주간(천안),대면수업,
272,인성교양,,,0APR1185,02,1,세계와기독교,2,이정학,"수5,6(2호관(천안) 410)",주간(천안),대면수업,
273,인성교양,,,0APR1185,03,1,세계와기독교,2,이승현,"수5,6(2호관(천안) 501)",주간(천안),대면수업,
274,인성교양,,,0APR1185,04,1,세계와기독교,2,백현덕,"화5,6(제1공학관(아산) 332)",주간,대면수업,
275,인성교양,,,0APR1185,05,1,세계와기독교,2,윤상갑,"목5,6(2호관(천안) 305)",주간(천안),대면수업,
276,인성교양,,,0APR1185,06,1,세계와기독교,2,이정학,"목5,6(2호관(천안) 306)",주간(천안),대면수업,
277,인성교양,,,0APR1185,07,1,세계와기독교,2,이영미,"화5,6(제1공학관(아산) 525)",주간,대면수업,
278,인성교양,,,0APR1185,08,1,세계와기독교,2,박희상,"화5,6(강석규교육관(아산) 327)",주간,대면수업,
279,인성교양,,,0APR1185,13,1,세계와기독교,2,허대영,"화5,6(제1공학관(아산) 246)",주간,원격(하이브리드),
280,인성교양,,,0APR1185,15,1,세계와기독교,2,윤은석,화13(사이버강의동 1004)/화5(강석규교육관(아산) 513),주간,원격(하이브리드),
281,인성교양,,,0ASA5000,01,1,사회봉사의이해,1,안준희,금15(사이버강의동 1001),주간,원격(예외),
282,인성교양,,,0ASA5000,02,1,사회봉사의이해,1,김성욱,금15(사이버강의동 1002),주간,원격(예외),
283,인성교양,,,0ASA5000,03,1,사회봉사의이해,1,이선형,금15(사이버강의동 1003),주간,원격(예외),
284,인성교양,,,0ASA5000,04,1,사회봉사의이해,1,이인정,금15(사이버강의동 1004),주간,원격(예외),
285,인성교양,,,0ASA5000,05,1,사회봉사의이해,1,공계순,금15(사이버강의동 1005),주간(천안),원격(예외),
286,인성교양,,,0ASA5000,06,1,사회봉사의이해,1,박현식,금15(사이버강의동 1006),주간(천안),원격(예외),
287,인성교양,,,0ASA6000,01,6,사회봉사의실천,0,고유식,화8(1호관(천안) 404),주간(천안),대면수업,
288,인성교양,,,0ASA6000,03,6,사회봉사의실천,0,김의영,월9(1호관(천안) 102),주간(천안),대면수업,
289,인성교양,,,0ASA6000,04,6,사회봉사의실천,0,정수현,월10(1호관(천안) 204),주간(천안),대면수업,
290,인성교양,,,0ASA6000,05,6,사회봉사의실천,0,손선아,월8(1호관(천안) 405),주간(천안),대면수업,
291,인성교양,,,0ASA6000,06,6,사회봉사의실천,0,김보인,금14(1호관(천안) 412),주간(천안),대면수업,
292,인성교양,,,0ASA6000,07,6,사회봉사의실천,0,박기호,수8(1호관(천안) 202),주간(천안),대면수업,
293,인성교양,,,0ASA6000,08,6,사회봉사의실천,0,유정선,금4(산학협동1호관 별관(아산) 223),주간,대면수업,
294,인성교양,,,0ASA6000,09,6,사회봉사의실천,0,장동석,금6(사이버강의동 1006),주간(천안),대면수업,
295,인성교양,,,0ASA6000,10,6,사회봉사의실천,0,노재식,금10(1호관(천안) 405-1),주간(천안),대면수업,
296,인성교양,,,0ASA6000,11,6,사회봉사의실천,0,임지영,금0(벤처교육관(천안) 201),주간(천안),대면수업,
297,인성교양,,,0ASA6000,13,6,사회봉사의실천,0,김인재,수10(체육관(아산) 309),주간,대면수업,
298,인성교양,,,0ASA6000,14,6,사회봉사의실천,0,정일미,화9(골프학과실습장(아산) 206),주간,대면수업,
299,인성교양,,,0ASA6000,16,6,사회봉사의실천,0,김윤재,화9(제1공학관(아산) 433),주간,대면수업,
300,인성교양,,,0ASA6000,17,6,사회봉사의실천,0,김수길,화12(제1공학관(아산) 452),주간,대면수업,
301,인성교양,,,0ASA6000,19,6,사회봉사의실천,0,김계원,월9(제2공학관(아산) 201),주간,대면수업,
302,인성교양,,,0ASA6000,22,6,사회봉사의실천,0,편제범,월9(강석규교육관(아산) 401),주간,대면수업,
303,인성교양,,,0ASA6000,23,6,사회봉사의실천,0,선복근,화0(사이버강의동 1002),주간,대면수업,
304,인성교양,,,0ASA6000,24,6,사회봉사의실천,0,김재범,금8(제1공학관(아산) 532),주간,대면수업,
305,인성교양,,,0ASA6000,26,6,사회봉사의실천,0,김연희,금8(제2공학관(아산) 511-1),주간,대면수업,
306,인성교양,,,0ASA6000,28,6,사회봉사의실천,0,김정훈,금14(사이버강의동 1004),주간,대면수업,
307,인성교양,,,0ASA6000,29,6,사회봉사의실천,0,권혁구,월8(제1공학관(아산) 404),주간,대면수업,
308,인성교양,,,0ASA6000,31,6,사회봉사의실천,0,서동철,목9(제1공학관(아산) 331),주간,대면수업,
309,인성교양,,,0ASA6000,33,6,사회봉사의실천,0,정재훈,금10(조형과학관(아산) 102),주간,대면수업,
310,인성교양,,,0ASA6000,34,6,사회봉사의실천,0,김근수,월12(제2공학관(아산) 302),주간,대면수업,
311,인성교양,,,0ASA6000,38,6,사회봉사의실천,0,허준영,월9(예술관(아산) 109),주간,대면수업,
312,인성교양,,,0ASA6000,39,6,사회봉사의실천,0,조은길,목11(예술관(아산) 315),주간,대면수업,
313,인성교양,,,0ASA6000,40,6,사회봉사의실천,0,임민택,목5(산학협동1호관(아산) 404),주간,대면수업,
314,인성교양,,,0ASA6000,42,6,사회봉사의실천,0,이진영,월8(자연과학관(아산) 414),주간,대면수업,
315,인성교양,,,0ASA6000,43,6,사회봉사의실천,0,한범석,금9(자연과학관(아산) 506),주간,대면수업,
316,인성교양,,,0ASA6000,44,6,사회봉사의실천,0,정현자,월0(자연과학관(아산) 407),주간,대면수업,
317,인성교양,,,0ASA6000,45,6,사회봉사의실천,0,박진희,금0(조형과학관(아산) 418),주간,대면수업,
318,인성교양,,,0ASA6000,46,6,사회봉사의실천,0,주은지,수0(1호관(천안) 205),주간(천안),대면수업,
319,인성교양,,,0ASA6000,47,6,사회봉사의실천,0,정진화,금10(1호관(천안) 201),주간(천안),대면수업,
320,인성교양,,,0ASA6000,48,6,사회봉사의실천,0,이인정,화13(사이버강의동 1019),주간(천안),대면수업,
321,인성교양,,,0ASA6000,52,6,사회봉사의실천,0,오동철,금0(강의동(산학융합) 421),주간(당진),대면수업,
322,인성교양,,,0ASA6000,57,6,사회봉사의실천,0,정우식,금9(산학협동1호관(아산) 201),주간,대면수업,
323,인성교양,,,0ASA6000,58,6,사회봉사의실천,0,박성원,목11(예술관(아산) 114),주간,대면수업,
324,인성교양,,,0ASA6000,59,6,사회봉사의실천,0,윤상조,금15(대강당(천안) 301),주간(천안),대면수업,
325,인성교양,,,0ASA6000,60,6,사회봉사의실천,0,김미혜,목9(자연과학관(아산) 315),주간,대면수업,
326,인성교양,,,0ASA6000,61,6,사회봉사의실천,0,김종근,화10(보건과학관(아산) 309),주간,대면수업,
327,인성교양,,,0ASA6000,62,6,사회봉사의실천,0,윤장원,금8(보건과학관(아산) 213),주간,대면수업,
328,인성교양,,,0ASA6000,63,6,사회봉사의실천,0,정동주,수8(보건과학관(아산) 212),주간,대면수업,
329,인성교양,,,0ASA6000,66,6,사회봉사의실천,0,박수진,월10(산학협동1호관(아산) 101),주간,대면수업,
330,인성교양,,,0ASA6000,70,6,사회봉사의실천,0,조정현,금10(사이버강의동 101),주간(천안),대면수업,
331,인성교양,,,0ASA6000,71,6,사회봉사의실천,0,김정훈,금12(사이버강의동 1002),주간,대면수업,
332,인성교양,,,0ASA6000,72,6,사회봉사의실천,0,이성은,목14(사이버강의동 1001),주간,대면수업,
333,인성교양,,,0ASA6000,73,6,사회봉사의실천,0,김연희,금9(제2공학관(아산) 507),주간,대면수업,
334,인성교양,,,0ASA6000,74,6,사회봉사의실천,0,홍유진,금14(제2공학관(아산) 101),주간,대면수업,
335,인성교양,,,0ASA6000,75,6,사회봉사의실천,0,장규환,월0(사이버강의동 1001),주간,대면수업,
336,인성교양,,,0ASA6000,76,6,사회봉사의실천,0,박차식,목0(제1공학관(아산) 114),주간,대면수업,
337,인성교양,,,0ASA6000,77,6,사회봉사의실천,0,김정훈,금13(사이버강의동 1002),주간,대면수업,
338,인성교양,,,0ASA6000,78,6,사회봉사의실천,0,백정훈,목8(학생식당(아산) 402),주간,대면수업,
339,인성교양,,,0ASA6000,79,6,사회봉사의실천,0,한승오,목14(제1공학관(아산) 522-1),주간,대면수업,
340,인성교양,,,0ASA6000,80,6,사회봉사의실천,0,김성조,목7(자연과학관(아산) 215),주간,대면수업,
341,기초교양,,,0APR1150,01,1,글쓰기와커뮤니케이션,2,윤재연,"월5,6(2호관(천안) 205)",주간(천안),대면수업,
342,기초교양,,,0APR1150,02,1,글쓰기와커뮤니케이션,2,김찬곤,"수3,4(2호관(천안) 301)",주간(천안),대면수업,
343,기초교양,,,0APR1150,03,1,글쓰기와커뮤니케이션,2,이정선,"수3,4(2호관(천안) 205)",주간(천안),대면수업,
344,기초교양,,,0APR1150,04,1,글쓰기와커뮤니케이션,2,윤재연,"월7,8(2호관(천안) 205)",주간(천안),대면수업,
345,기초교양,,,0APR1150,05,1,글쓰기와커뮤니케이션,2,김찬곤,"월5,6(강석규교육관(아산) 313)",주간,대면수업,
346,기초교양,,,0APR1150,06,1,글쓰기와커뮤니케이션,2,안신혜,"월5,6(제1공학관(아산) 524)",주간,대면수업,
347,기초교양,,,0APR1150,07,1,글쓰기와커뮤니케이션,2,이정선,"수5,6(2호관(천안) 205)",주간(천안),대면수업,
348,기초교양,,,0APR1150,08,1,글쓰기와커뮤니케이션,2,김향,"목1,2(2호관(천안) 305)",주간(천안),대면수업,
349,기초교양,,,0APR1150,09,1,글쓰기와커뮤니케이션,2,변지선,"목1,2(2호관(천안) 301)",주간(천안),대면수업,
350,기초교양,,,0APR1150,10,1,글쓰기와커뮤니케이션,2,이정선,"화1,2(강석규교육관(아산) 213)",주간,대면수업,
351,기초교양,,,0APR1150,11,1,글쓰기와커뮤니케이션,2,한정순,"월7,8(제1공학관(아산) 246)",주간,대면수업,
352,기초교양,,,0APR1150,12,1,글쓰기와커뮤니케이션,2,손민영,"월7,8(강석규교육관(아산) 107)",주간,대면수업,
353,기초교양,,,0APR1150,13,1,글쓰기와커뮤니케이션,2,김향,"수7,8(강석규교육관(아산) 214)",주간,대면수업,
